PERSON,COUNTRY,SITE,SAMPLE,WTD,pH,AMP WRI,ARC ARE,ARC DEN,ARC DIS,ARC GIB,ARC HEM,ARC MIT,ARC VUL,ARC FLA,ARG DEN,ASS MUS,ASS SEM,BUL IND,CAM MIN,CEN ACU,CEN AER,CEN ECO,COR TRI,CRY SAC,CRY OVI,CYC ARC,CYP AMP,DIF ACU,DIF GRA,DIF LAB,DIF LEI,DIF LUC,DIF OBL,DIF URC,EUG CIL,EUG ROT,HEL PET,HEL ROS,HEL SYL,HYA ELE,HYA PAP,HYA SUB,LAG VAS,LES SPI,LES EPI,MIC PAT,NEB CAR,NEB COL,NEB FLA,NEB MIL,NEB MIN,NEB PEN,NEB TIN,PAD LAG,PAR IRR,PSY GRI,PLA SPI,PLAGIO,PON ELI,PSE GRA,PYX OPE,QUA SYM,SPHENO,TRA DEN,TRI ARC
Swindles/Turner,Sweden,Railway,R1,0,3.7,0.0,8.0,0.0,32.1,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,17.9,0.0,0.0,0.9,0.0,0.0,1.8,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,17.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Swindles/Turner,Sweden,Railway,R2,8,3.8,0.0,11.3,0.0,0.0,14.2,0.0,0.0,0.0,0.9,0.0,7.5,0.0,0.0,0.0,0.0,0.0,0.0,3.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,3.8,0.0,0.0,0.0,1.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.5,0.0,20.8,0.0,0.0,26.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Swindles/Turner,Sweden,Railway,R3,1,3.6,0.0,5.6,0.0,1.9,3.7,0.0,0.0,0.0,6.5,0.0,3.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.7,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,16.8,0.0,0.0,0.0,0.0,1.9,12.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Swindles/Turner,Sweden,Railway,R4,36,6.4,0.0,3.6,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.0,5.4,1.8,8.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,19.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.4
Swindles/Turner,Sweden,Railway,R5,40,3.3,0.0,9.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.2,0.0,2.9,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.3
Swindles/Turner,Sweden,Railway,R6,18,3.4,0.0,1.9,0.0,0.0,0.0,0.0,0.0,0.0,41.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9,0.0,0.0,0.0,0.0,10.4,44.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Swindles/Turner,Sweden,Railway,R7,-3,3.5,0.0,0.0,0.0,2.8,0.0,0.0,0.0,0.0,19.4,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,61.1,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.5,8.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Swindles/Turner,Sweden,Stordalen,S1,4,3.1,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,62.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8,0.0,0.0,0.0,0.0,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Swindles/Turner,Sweden,Stordalen,S2,17,3.0,0.0,6.7,0.0,10.5,0.0,0.0,0.0,0.0,68.6,0.0,4.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Swindles/Turner,Sweden,Stordalen,S3,12,3.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.9,0.0,8.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,7.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Swindles/Turner,Sweden,Stordalen,S4,9,3.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,10.2,0.0,0.0,0.0,0.0,0.0,0.0,1.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.6,0.0,0.0,0.0,0.0,7.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.7,0.0,0.0,21.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Swindles/Turner,Sweden,Stordalen,S5,13,3.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.8,0.7,0.0,0.0,0.0,0.0,0.0,2.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7,22.6,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.7,0.0,0.0,28.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Swindles/Turner,Sweden,Stordalen,S6,19,3.7,0.0,8.3,0.0,0.0,0.0,0.0,0.0,0.0,31.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9,0.0,0.0,0.0,0.0,15.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Swindles/Turner,Sweden,Stordalen,S7,16,3.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.1,0.0,3.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9,0.0,0.0,0.0,0.0,15.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Swindles/Turner,Sweden,Stordalen,S8,11,3.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,8.6,1.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7,6.9,0.0,0.0,0.0,0.0,37.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.7,0.0,0.0,20.7,1.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Swindles/Turner,Sweden,Stordalen,S9,15,3.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.6,6.3,0.0,0.0,0.0,0.0,0.0,9.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6,8.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.9,0.0,0.0,33.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.7
Swindles/Turner,Sweden,Stordalen,S10,15,3.2,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,42.9,0.0,3.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.4,0.0,0.0,22.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Swindles/Turner,Sweden,Stordalen,S11,22,3.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.7,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,10.3,1.7,0.0,0.0,0.0,19.8,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.3,0.0,0.0,10.3,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Swindles/Turner,Sweden,Stordalen,S12,35,3.2,0.0,9.3,0.0,0.0,0.0,0.0,0.0,0.0,12.1,0.0,39.3,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,13.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.6
Swindles/Turner,Sweden,Stordalen,S13,-7,5.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.5,2.5,0.0,0.0,0.0,0.0,0.0,43.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,12.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,8.5,0.0,0.0,11.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
Swindles/Turner,Sweden,Stordalen,S14,27,3.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.6,0.0,7.3,2.7,0.0,0.0,0.0,0.0,0.0,4.2,0.0,7.3,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,5.3,1.5,0.4,0.0,0.0,1.5,3.1,0.0,0.0,0.0,0.0,0.0,0.0,3.8,0.4,7.6,0.0,0.0,27.9,0.0,0.0,0.4,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Swindles/Turner,Sweden,Stordalen,S15,-2,3.8,0.0,0.0,0.0,6.5,0.0,0.0,0.0,5.4,2.2,0.0,19.5,2.2,0.0,0.0,0.0,0.5,0.0,8.6,0.0,1.1,4.3,0.0,0.0,0.0,0.0,0.0,6.5,0.0,0.0,16.8,8.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1,16.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Swindles/Turner,Sweden,Stordalen,S16,-4,3.7,0.0,0.0,0.0,6.3,0.0,0.0,0.0,0.0,44.6,0.0,0.6,0.6,0.0,0.0,0.0,0.0,0.0,0.6,0.6,0.6,32.6,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.6,0.6,0.0,0.0,0.0,0.0,10.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Swindles/Turner,Sweden,Stordalen,S17,22,3.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.2,0.0,2.2,0.9,0.0,0.0,0.0,0.0,0.0,2.2,0.0,0.4,7.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,6.2,3.5,0.4,0.0,0.0,7.9,5.3,0.0,0.0,0.0,0.0,0.0,0.0,4.4,0.0,1.3,0.0,0.0,1.8,0.0,0.0,0.0,20.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Swindles/Turner,Sweden,Stordalen,S18,50,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.6,4.4,0.0,0.0,0.0,0.0,0.0,8.8,0.6,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,44.7,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3
Swindles/Turner,Sweden,Stordalen,S19,29,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.7,0.6,0.0,0.0,0.0,0.0,0.0,83.1,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3
Swindles/Turner,Sweden,Stordalen,S20,-1,3.8,1.1,1.1,0.0,2.2,0.0,0.0,0.0,0.0,14.5,0.0,0.5,0.0,0.0,0.0,0.5,0.5,0.0,1.6,0.0,0.0,8.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.5,12.9,0.0,0.0,0.0,0.0,16.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,1.1,0.0,0.0,0.0,31.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Swindles/Turner,Sweden,Stordalen,S21,-3,3.8,0.0,0.0,0.0,27.1,0.0,0.5,0.0,0.0,0.0,0.0,21.3,12.2,0.0,0.0,0.0,0.0,0.0,10.1,0.5,1.6,1.6,0.0,0.0,0.0,0.0,0.0,1.1,0.0,0.0,9.0,11.2,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Swindles/Turner,Sweden,Stordalen,S22,0,3.8,0.0,1.3,0.0,19.9,0.0,1.9,0.0,0.0,16.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,1.3,0.6,0.0,2.6,0.0,0.0,0.0,0.0,0.0,20.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Swindles/Turner,Sweden,Stordalen,S23,-2,3.8,0.0,0.0,0.0,1.1,1.1,0.0,0.0,0.0,11.6,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.5,7.9,0.0,0.0,0.0,0.0,0.0,1.6,0.0,0.0,1.1,3.2,0.0,0.0,0.0,0.0,39.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1,0.0,0.0,0.0,27.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Swindles/Turner,Sweden,Stordalen,S24,19,3.7,0.6,0.0,0.0,5.0,0.0,1.7,0.0,1.1,14.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1,0.0,0.0,35.9,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,1.7,1.1,0.0,0.0,0.0,0.0,14.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,22.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Swindles/Turner,Sweden,Stordalen,S25,2,4.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,26.3,5.1,0.0,0.0,0.0,1.3,0.0,24.2,3.0,0.4,10.6,0.0,0.0,0.0,0.0,0.0,3.4,0.0,0.0,16.9,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.2
Swindles/Turner,Sweden,Stordalen,S26,-1,3.5,0.0,0.0,0.0,17.0,0.0,37.4,0.0,0.0,13.5,0.0,2.3,0.0,1.8,0.0,0.0,0.0,0.0,1.8,0.0,2.9,5.3,0.0,0.0,0.0,0.0,0.0,1.2,0.0,0.0,11.1,1.8,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,1.8,0.0,0.6,0.0,0.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Swindles/Turner,Sweden,Stordalen,S27,26,3.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2,0.0,10.7,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,1.8,2.2,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,4.5,19.2,0.0,0.0,0.0,0.0,2.2,0.0,0.0,0.0,0.0,0.0,0.0,1.3,0.0,6.3,0.4,0.0,15.6,0.0,0.0,0.0,11.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4
Swindles/Turner,Sweden,Stordalen,S28,27,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.9,1.6,0.0,0.0,0.0,0.0,0.0,17.9,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.7,2.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.8,0.0,19.5,0.0,0.0,8.4,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Swindles/Turner,Sweden,Stordalen,S29,50,3.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.7,0.0,0.0,0.0,0.0,0.0,0.0,38.7,0.0,41.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.4,0.6,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Swindles/Turner,Sweden,Stordalen,S30,32,3.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.9,2.4,0.5,0.0,0.0,0.0,0.0,22.1,1.4,0.5,0.0,0.0,0.0,0.0,0.0,0.0,2.4,0.0,0.0,29.8,1.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9,0.0,7.7,0.0,0.0,1.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Swindles/Turner,Sweden,Stordalen,S31,11,3.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,41.8,0.0,8.8,0.0,0.0,0.0,0.0,0.0,0.0,9.3,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3,2.2,0.0,2.7,6.0,0.0,0.0,0.0,1.1,7.1,0.0,0.0,0.0,0.0,0.0,0.0,4.4,0.0,6.0,0.5,0.0,3.3,0.0,0.0,0.0,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Swindles/Turner,Sweden,Stordalen,S32,40,3.9,0.0,5.1,0.0,0.0,0.0,0.0,0.0,0.0,11.9,0.0,53.7,0.0,0.0,0.0,0.0,0.0,0.0,8.5,0.0,0.6,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.1,2.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8
Swindles/Turner,Sweden,Stordalen,S33,50,3.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.2,0.0,0.5,0.0,0.0,0.0,0.0,7.8,1.0,0.0,2.6,0.0,0.0,0.0,0.0,0.0,2.1,0.0,0.0,44.8,4.7,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,5.2,0.0,0.0,0.0,0.0,0.0,0.0,5.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.8
Swindles/Turner,Sweden,Stordalen,S34,50,3.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.6,0.5,0.0,0.0,0.0,0.0,0.0,38.8,1.6,1.1,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.7
Swindles/Turner,Sweden,Stordalen,S35,17,3.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.9,0.5,0.0,0.0,0.0,0.0,0.0,29.8,0.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,2.1,0.0,0.0,23.5,4.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.7,0.0,0.0,0.5,0.0,0.0,0.5,2.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.5
Swindles/Turner,Sweden,Stordalen,S36,30,3.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.3,2.4,0.0,0.0,0.0,0.0,0.0,25.9,0.5,0.0,3.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.6,2.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4,0.0,0.0,0.0,0.0,0.0,0.0,3.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
Swindles/Turner,Sweden,Stordalen,S37,-5,3.1,0.0,0.0,0.0,4.4,0.0,0.0,0.0,0.0,46.0,0.0,9.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Swindles/Turner,Sweden,Stordalen,S38,-5,3.1,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,45.9,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Swindles/Turner,Sweden,Stordalen,S39,-5,3.1,0.0,0.0,0.0,5.3,0.0,0.0,0.0,0.0,41.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Swindles/Turner,Sweden,Stordalen,S40,35,3.2,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,28.0,6.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,28.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.5
Payne,Greece,BO,BO-c,4,6.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.1,0.0,15.0,3.9,0.0,6.5,2.6,0.0,0.0,0.0,0.0,2.6,2.6,0.0,2.0,13.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,21.6,0.0
Payne,Greece,BO,BO-d,2,7.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,35.2,0.0,14.5,0.6,0.0,1.3,5.7,0.0,0.0,0.0,0.0,3.1,1.9,0.0,3.8,13.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,0.0,17.6,0.0
Payne,Greece,BO,BO-g,-0.5,7.6,0.0,0.0,0.0,1.4,0.0,0.0,0.0,0.0,0.0,4.1,0.0,0.0,0.0,0.0,25.3,30.8,0.0,12.3,2.7,0.0,2.1,2.7,0.0,0.0,0.0,0.0,4.1,4.1,0.0,3.4,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5,0.0
